BVF.DL,musp.DL,B.DL,Mel.DL,O2.DL,BVF.true,musp.true,B.true,Mel.true,O2.true
3.3002,25.68897059,2.341,0.44319,98.34,3.2222,25.556,2.2333,0.44444,100
2.8739,28.49883313,1.43,0.92617,83.955,2.7778,25.556,1.3,0.88889,86.667
0.589,9.036253584,2.0805,1.1199,75.224,1,10,1.9667,1.1111,73.333
3.3484,28.06118529,1.7612,0.44534,98.916,3.2222,27.778,1.4333,0.44444,100
2.2993,28.17199998,2.2006,0.4596,92.146,2.3333,27.778,2.2333,0.44444,91.111
4.6544,26.45723254,1.9029,1.9729,79.646,5,27.778,1.8333,2,82.222
2.7845,20.99206618,2.1307,0.24037,98.577,2.7778,21.111,1.9667,0.22222,100
4.1903,10.45148734,1.5756,1.8857,85.679,4.1111,10,1.3,1.7778,91.111
2.43,19.66976934,1.3874,1.187,80.563,2.3333,18.889,1.3,1.1111,82.222
5.0364,19.05786315,2.1783,1.4671,64.975,5,16.667,2.1,1.3333,60
2.4965,22.91863341,1.4409,0.49086,65.927,2.3333,21.111,1.3,0.44444,68.889
3.8138,11.9436895,1.9741,0.89964,98.443,3.6667,12.222,1.8333,0.88889,100
2.7473,22.44077545,1.9428,1.0416,85.224,2.7778,23.333,2.1,1.1111,82.222
1.1114,27.2606669,1.771,1.9444,77.806,1,27.778,1.5667,2,86.667
1.1259,23.08356344,2.151,1.716,90.81,1,23.333,2.1,1.7778,95.556
3.0808,29.90254271,1.8309,1.3929,89.289,2.7778,27.778,1.5667,1.3333,95.556
2.7284,29.29186225,2.0828,0.049701,98.008,2.7778,30,2.5,0,95.556
3.9755,12.64426184,1.4667,1.8365,89.484,3.6667,12.222,1.3,1.7778,95.556
2.3249,24.13941229,2.0545,1.2487,78.989,2.3333,25.556,2.3667,1.3333,73.333
2.7377,20.72162905,1.9573,1.7077,79.811,2.7778,21.111,2.1,1.7778,77.778
3.0491,25.82033256,1.7765,1.701,65.362,3.2222,27.778,1.9667,1.7778,60
2.9016,18.91452021,1.2715,1.9387,66.301,2.7778,18.889,1.3,2,64.444
5.0555,23.85555297,2.4696,0.20742,59.679,5,23.333,2.3667,0.22222,60
3.2844,13.93602733,1.4538,0.87127,62.27,3.2222,14.444,1.4333,0.88889,60
1.7536,13.88200103,1.9351,0.60593,58.266,1.8889,14.444,2.1,0.66667,64.444
5.0162,21.8728364,2.3612,0.46344,92.333,5,21.111,2.5,0.44444,91.111
3.7586,19.87469565,1.4922,1.5764,79.794,3.6667,18.889,1.5667,1.5556,82.222
4.219,25.32491959,2.3451,1.5823,68.719,4.5556,25.556,2.5,1.5556,60
2.4179,10.08701912,2.3746,1.6011,85.116,2.3333,10,2.3667,1.5556,86.667
4.2814,26.30654615,2.2973,1.0869,103.33,4.5556,27.778,2.3667,1.1111,100
5.0834,8.428560864,1.2457,0.12053,87.543,4.5556,10,1.3,0.22222,86.667
3.9429,24.94385922,1.841,1.9738,63.938,4.1111,25.556,1.8333,2,60
2.1217,15.47238448,2.0174,0.57796,60.173,2.3333,16.667,2.3667,0.66667,60
3.7144,18.639004,1.7066,0.1908,97.429,3.6667,18.889,1.7,0.22222,95.556
4.0017,8.857912211,2.196,0.14217,104.62,4.1111,10,2.2333,0.22222,100
4.9854,22.01483381,1.3353,0.013819,81.42,5,21.111,1.3,0,77.778
4.925,16.3569559,2.1701,0.17777,73.23,5,16.667,2.3667,0.22222,73.333
3.1426,23.18715259,1.7117,0.8516,76.054,3.2222,23.333,1.8333,0.88889,73.333
3.1328,22.60858529,1.9818,0.64708,64.38,3.2222,23.333,2.1,0.66667,60
2.2618,26.00446848,2.1184,1.0238,98.526,2.3333,27.778,2.2333,1.1111,95.556
2.4176,20.57702753,1.7375,1.3861,65.891,2.3333,18.889,1.8333,1.3333,60
1.5037,25.29643982,1.974,1.0063,89.705,1.4444,21.111,1.5667,0.88889,100
4.8872,11.0074745,2.0974,0.54752,92.419,5,12.222,2.3667,0.66667,95.556
2.3297,25.47471699,1.3501,0.92389,73.573,2.3333,23.333,1.3,0.88889,77.778
1.5529,20.67737812,2.3632,0.6202,100.15,1.4444,21.111,2.5,0.66667,100
4.6978,18.63523484,2.1794,1.0809,74.623,5,18.889,2.3667,1.1111,68.889
1.6207,21.71909875,2.1409,-0.00073711,101.79,1.4444,21.111,1.7,0,100
4.2377,15.11219697,1.7651,0.67652,78.415,4.1111,14.444,1.8333,0.66667,86.667
3.7313,26.11275816,1.6278,1.0983,89.407,3.6667,25.556,1.5667,1.1111,91.111
4.6663,29.67443514,1.5651,-0.030744,96.171,4.5556,30,1.4333,0,95.556
4.133,12.71252187,1.6568,0.29884,71.025,3.6667,12.222,1.3,0.22222,73.333
3.1657,27.77111328,2.0474,-0.0046564,91.422,3.2222,27.778,2.2333,0,91.111
1.7244,13.33310617,2.1542,0.21807,82.84,1.8889,14.444,2.5,0.22222,82.222
4.5481,17.01515217,1.6721,0.53394,87.811,4.1111,14.444,1.5667,0.44444,95.556
3.644,21.38775372,2.2089,0.026524,65.43,3.6667,21.111,2.1,0,64.444
5.3109,13.06991647,1.8119,0.031707,66.771,5,12.222,1.3,0,60
4.1376,23.41152855,1.3343,0.017654,70.899,4.1111,23.333,1.3,0,73.333
1.3953,10.95272452,2.2372,0.21407,99.113,1.4444,12.222,2.3667,0.22222,95.556
3.2518,21.65806975,1.3524,0.2241,69.976,3.2222,21.111,1.3,0.22222,68.889
3.6589,27.15395716,1.4473,1.5362,76.085,3.6667,27.778,1.4333,1.5556,77.778
4.5578,22.99448758,2.0922,-0.009898,67.987,4.5556,23.333,2.2333,0,68.889
1.2878,17.89719909,1.9224,1.6422,75.661,1.4444,18.889,2.2333,1.7778,64.444
3.7302,24.62266695,2.0666,0.68832,85.473,3.6667,23.333,2.1,0.66667,86.667
3.471,16.27018905,1.4709,1.4594,62.93,3.2222,14.444,1.4333,1.3333,60
2.3563,19.87617707,1.3136,0.93392,65.683,2.3333,18.889,1.3,0.88889,68.889
2.5377,11.58627743,1.8429,0.28713,81.496,2.3333,12.222,1.4333,0.22222,82.222
4.9101,20.45877142,2.2071,1.3734,103.62,5,18.889,2.2333,1.3333,100
4.0881,12.34387772,2.0365,1.5777,83.111,4.1111,12.222,2.1,1.5556,82.222
1.5711,14.14074002,1.8147,0.77381,76.91,1.8889,16.667,2.1,0.88889,73.333
1.9433,26.55912779,1.5811,0.45353,81.175,1.8889,25.556,1.4333,0.44444,82.222
2.4306,24.68222407,1.6461,1.1457,84.288,2.3333,23.333,1.5667,1.1111,86.667
5.0741,25.58127087,1.7276,0.42954,65.032,5,25.556,1.4333,0.44444,60
3.4418,15.04207163,1.7625,0.95728,93.777,3.2222,14.444,1.5667,0.88889,95.556
1.0423,26.55013259,1.9137,0.2445,82.905,1,25.556,1.4333,0.22222,86.667
5.0198,10.16347652,2.0503,0.47502,63.953,4.5556,10,1.9667,0.44444,77.778
1.0245,18.87793427,2.1284,0.27156,102.69,1,18.889,2.5,0.22222,100
1.0048,24.99903497,1.8572,1.4219,76.412,1,23.333,1.7,1.3333,77.778
4.2915,26.10393896,1.7578,1.047,85.656,4.5556,27.778,1.8333,1.1111,82.222
3.4353,27.80353624,2.105,1.0328,87.831,3.6667,30,2.3667,1.1111,82.222
3.2319,10.33307766,2.3782,1.5814,80.19,3.2222,10,2.5,1.5556,82.222
2.4,12.22529472,1.849,1.2465,93.744,2.3333,12.222,1.5667,1.1111,95.556
3.6655,24.27020912,2.0583,1.5796,85.806,3.6667,23.333,2.1,1.5556,86.667
3.818,21.14150028,2.6015,1.6663,102.64,3.6667,18.889,2.5,1.5556,100
2.7386,19.82481152,2.2093,0.6573,79.854,2.7778,18.889,2.3667,0.66667,82.222
1.5476,15.06658918,1.9423,0.82604,56.298,1.4444,12.222,1.5667,0.66667,68.889
1.1393,9.914745575,2.1084,-0.002576,83.661,1,10,2.1,0,82.222
3.7193,30.40283816,2.2329,1.3564,87.33,3.6667,30,2.2333,1.3333,86.667
1.2494,15.48522177,1.7336,1.4425,77.996,1.4444,14.444,1.7,1.3333,82.222
2.3786,14.48691456,2.1392,0.44912,60.054,2.3333,14.444,2.1,0.44444,64.444
2.2481,20.09231451,2.1619,0.90391,82.594,1.8889,14.444,1.5667,0.66667,95.556
4.1368,26.32394693,1.8846,0.2395,63.636,4.1111,25.556,1.8333,0.22222,64.444
2.6535,17.42916428,1.9517,1.0229,80.209,2.7778,18.889,2.2333,1.1111,73.333
1.121,14.39737395,1.3363,1.1803,65.08,1.4444,14.444,1.3,1.1111,64.444
0.946,22.38593509,2.0545,1.4249,77.289,1,23.333,2.3667,1.5556,64.444
1.2387,23.34155933,2.198,-0.031475,94.345,1,23.333,2.2333,0,95.556
3.7848,12.0717789,2.5046,0.60568,96.358,3.2222,10,1.9667,0.44444,100
3.6031,23.14293214,1.5828,0.012856,86.184,3.6667,23.333,1.7,0,86.667
2.3164,18.4514976,1.8963,1.1101,87.222,2.3333,18.889,1.9667,1.1111,82.222
2.7174,23.44829283,1.4441,0.86033,65.675,2.7778,23.333,1.5667,0.88889,64.444
4.7682,10.62202378,1.4276,0.81588,90.589,4.5556,12.222,1.4333,0.88889,86.667
1.8843,21.28851851,2.0699,0.0042049,62.687,1.8889,21.111,1.9667,0,64.444
3.2807,28.14143871,2.0972,0.00096725,100.55,3.2222,27.778,1.8333,0,100
2.1985,10.07662828,1.7374,1.8738,83.717,1.8889,10,1.5667,1.7778,91.111
4.4582,18.59238877,2.1262,0.53802,95.219,4.1111,16.667,1.9667,0.44444,100
4.8475,29.66285905,2.1934,0.24911,63.433,5,30,2.3667,0.22222,64.444
3.7447,31.05921214,1.7276,1.3813,64.098,3.6667,30,1.7,1.3333,64.444
1.3467,24.20192642,2.0286,0.41455,93.346,1.4444,25.556,2.5,0.44444,91.111
1.7584,14.69827817,2.4472,0.86185,87.431,1.4444,12.222,1.9667,0.66667,95.556
2.2602,23.4871631,1.9129,0.0076376,95.137,2.3333,23.333,1.9667,0,95.556
4.1621,25.2707041,2.1821,1.8934,81.033,4.5556,27.778,2.2333,2,82.222
2.2641,23.17005183,1.6498,-0.027054,81.605,2.3333,23.333,1.7,0,82.222
2.1714,16.88124092,1.9112,0.99813,75.087,2.3333,18.889,2.2333,1.1111,64.444
0.93977,20.81225391,1.874,0.21457,64.328,1,21.111,2.1,0.22222,60
1.1553,10.44026285,1.4949,1.9156,76.4,1,10,1.3,1.7778,77.778
1.8207,10.69609991,1.7764,2.0225,76.094,1.4444,10,1.7,2,77.778
2.3096,26.69230872,1.7428,1.0442,81.877,2.3333,27.778,1.8333,1.1111,77.778
2.9011,19.28062347,1.4229,1.7733,75.489,2.7778,18.889,1.4333,1.7778,73.333
3.7059,22.80080624,2.1912,0.69942,84.129,3.6667,21.111,2.2333,0.66667,86.667
4.7609,21.68045696,1.7958,0.19986,58.094,4.5556,21.111,1.5667,0.22222,60
2.2564,22.82299796,1.7709,1.6929,67.119,2.3333,23.333,1.9667,1.7778,60
4.8078,14.44246821,2.1793,0.21432,63.694,5,14.444,2.2333,0.22222,64.444
3.4819,29.84248245,2.0905,1.4062,96.798,3.2222,27.778,1.8333,1.3333,100
3.6092,25.38854151,2.1708,0.21405,88.329,3.6667,25.556,2.3667,0.22222,86.667
3.1605,24.28188347,1.7323,1.7367,94.991,2.7778,21.111,1.4333,1.5556,100
2.7514,21.17445309,2.3312,0.43539,94.629,2.7778,21.111,2.5,0.44444,95.556
2.8526,27.59244625,1.6464,1.5487,70.049,2.7778,27.778,1.7,1.5556,68.889
2.675,27.64847474,1.771,1.2677,94.658,2.3333,23.333,1.3,1.1111,100
3.4145,21.94407077,1.3329,1.1446,72.888,3.2222,21.111,1.3,1.1111,68.889
2.7204,25.82586501,1.9133,-0.00065346,83.215,2.7778,25.556,1.9667,0,82.222
2.7465,23.67332101,1.4511,-0.0043454,97.382,2.7778,23.333,1.3,0,95.556
2.4317,27.65278932,1.7286,1.3057,64.003,2.3333,27.778,1.8333,1.3333,60
0.95604,25.69095779,1.8897,0.42857,80.869,1,25.556,1.8333,0.44444,82.222
3.9317,8.551396106,2.6683,0.17173,63.327,4.1111,10,2.5,0.22222,60
1.7423,17.73888518,1.597,1.6518,68.327,1.8889,18.889,1.8333,1.7778,60
0.86701,11.02582103,1.9336,1.6469,81.175,1,10,1.5667,1.3333,91.111
1.6845,10.20440935,2.0012,1.9391,73.846,1.4444,10,2.1,2,60
4.7465,20.33211415,2.2731,0.72957,88.513,5,18.889,2.5,0.66667,91.111
4.4661,18.72883109,2.0972,-0.048313,80.732,4.5556,18.889,2.3667,0,82.222
1.1843,28.85874816,2.0267,1.3194,77.666,1,30,2.1,1.3333,68.889
1.3947,22.46689819,1.911,0.20969,70.033,1.4444,23.333,2.3667,0.22222,68.889
2.502,26.14181426,2.205,0.6948,98.589,2.3333,23.333,1.9667,0.66667,100
2.7448,28.03921185,1.9011,0.0091642,91.039,2.7778,27.778,1.9667,0,91.111
4.7813,11.8820293,1.6931,0.85104,71.048,4.1111,10,1.4333,0.66667,82.222
3.3356,18.21966611,2.0858,1.3982,87.229,3.2222,16.667,2.1,1.3333,86.667
0.92199,20.83315234,1.9244,0.0023377,77.51,1,21.111,1.8333,0,77.778
2.243,20.3227295,2.1104,0.42304,78.222,2.3333,21.111,2.5,0.44444,77.778
3.359,23.05646396,1.5002,0.93489,81.972,3.2222,21.111,1.4333,0.88889,86.667
4.0297,16.31905592,1.9279,0.66046,64.187,4.1111,16.667,1.9667,0.66667,64.444
3.9201,19.1295643,1.5761,1.4492,75.26,3.6667,16.667,1.5667,1.3333,73.333
3.9915,22.8273263,1.8622,1.0635,85.949,4.1111,23.333,1.9667,1.1111,82.222
4.2165,29.97710553,1.7232,-0.0027882,89.151,4.1111,30,1.7,0,91.111
4.2226,26.62369601,2.1317,1.786,64.67,4.5556,27.778,2.2333,1.7778,60
1.5257,21.37647596,2.0372,1.7991,91.354,1.4444,21.111,1.9667,1.7778,95.556
3.3246,28.35666315,2.1633,0.65256,99.028,3.2222,27.778,1.9667,0.66667,100
3.7833,25.02574527,1.8532,1.871,71.687,4.1111,27.778,1.9667,2,73.333
1.9013,26.06894543,1.5882,0.44499,77.045,1.8889,25.556,1.5667,0.44444,77.778
3.9717,10.21812824,1.8935,1.5059,94.474,3.6667,10,1.7,1.3333,100
4.246,11.76788489,1.8608,1.8831,71.106,4.5556,12.222,1.9667,2,64.444
1.0092,16.90825363,2.2669,0.89486,94.993,1,16.667,2.3667,0.88889,100
2.2965,23.63854077,1.7616,-0.0085428,89.665,2.3333,23.333,1.7,0,91.111
4.054,14.2466987,1.569,-0.033641,95.783,4.1111,14.444,1.5667,0,95.556
2.0733,23.56780463,2.3149,1.3536,97.196,1.8889,23.333,2.2333,1.3333,100
4.5802,8.511114744,1.814,1.1131,98.299,4.5556,10,1.8333,1.1111,95.556
0.61953,10.20278716,2.0538,0.78755,61.379,1,10,2.1,0.88889,60
4.3611,30.22083387,2.3865,1.4071,74.115,4.5556,30,2.5,1.3333,68.889
2.8283,15.5171414,2.0173,1.3664,72.079,2.7778,14.444,2.1,1.3333,68.889
3.9411,16.4673664,2.1522,-0.02179,79.33,4.1111,16.667,2.5,0,82.222
1.9173,22.68208656,1.2652,1.6339,67.621,1.8889,21.111,1.3,1.5556,68.889
3.7263,14.12500256,1.7886,1.0607,85.045,3.6667,14.444,1.8333,1.1111,82.222
4.13,24.12616894,2.4005,0.23216,60.09,4.1111,23.333,2.3667,0.22222,60
3.3782,19.19401547,2.0656,0.79799,74.735,3.6667,21.111,2.3667,0.88889,64.444
3.5355,16.63417702,2.1722,1.6756,78.513,3.6667,16.667,2.3667,1.7778,77.778
2.4428,14.73002641,2.4847,1.7941,93.549,2.3333,14.444,2.5,1.7778,95.556
0.46026,13.25808283,1.6743,1.0218,70.406,1,14.444,1.8333,1.1111,64.444
4.875,22.50752262,1.8728,0.4823,99.657,4.5556,21.111,1.7,0.44444,100
2.7081,8.156127962,2.0499,0.14526,85.01,2.7778,10,1.9667,0.22222,82.222
3.1118,26.49990307,1.6235,0.81993,87.388,3.2222,27.778,1.7,0.88889,86.667
2.3616,9.59343284,2.3429,1.1639,88.275,2.3333,10,2.1,1.1111,91.111
1.1499,27.85519578,2.0779,1.4907,76.343,1,30,2.2333,1.5556,64.444
4.5673,18.37297917,2.387,-0.0022384,66.609,4.5556,18.889,2.5,0,68.889
5.3502,13.14126376,1.6785,0.53169,64.655,5,12.222,1.7,0.44444,73.333
1.5363,17.41476042,2.1973,0.44802,94.321,1.4444,16.667,1.9667,0.44444,95.556
1.8642,16.56496382,2.1101,1.7502,85.413,1.8889,16.667,2.2333,1.7778,86.667
3.2168,20.56471817,1.6367,1.9101,75.134,3.2222,21.111,1.7,2,77.778
4.1108,21.17460627,2.2284,0.44813,60.912,4.1111,21.111,2.2333,0.44444,60
2.5114,16.3664929,2.5038,1.95,97.278,2.3333,16.667,2.5,2,100
2.0221,14.43626468,1.8732,-0.00089498,73.447,1.8889,14.444,1.8333,0,73.333
1.0802,30.16844244,1.9414,0.67264,92.729,1,30,1.7,0.66667,91.111
2.7905,19.36222691,2.2551,-0.012061,99.152,2.7778,18.889,2.2333,0,100
3.4093,22.21939294,1.5289,1.1625,90.955,3.2222,21.111,1.4333,1.1111,91.111
1.2563,18.43615793,1.8253,1.2557,69.874,1.4444,18.889,2.1,1.3333,60
1.8919,18.56092299,1.6434,1.411,64.263,1.8889,16.667,1.7,1.3333,60
2.5601,21.71248967,1.701,0.51082,83.576,2.3333,18.889,1.4333,0.44444,86.667
1.3319,25.81047754,1.9664,0.79051,97.19,1.4444,27.778,2.2333,0.88889,95.556
3.6728,10.3207917,2.2046,0.31355,57.836,3.2222,10,1.5667,0.22222,60
5.4998,13.29038729,1.3327,0.70197,95.255,5,12.222,1.4333,0.66667,100
3.3526,17.426256,1.6474,0.076821,70.562,3.2222,16.667,1.3,0,68.889
1.3273,24.83390824,1.7999,0.028341,83.745,1.4444,25.556,2.5,0,82.222
2.1951,23.56890035,1.9828,1.6289,68.872,2.3333,25.556,2.3667,1.7778,60
2.7556,11.07666425,1.8291,1.649,79.076,2.7778,12.222,1.9667,1.7778,82.222
1.4887,29.67452338,1.9752,0.65955,101.6,1.4444,30,1.7,0.66667,100
4.7801,10.61025127,2.2253,0.70186,61.604,4.5556,10,2.1,0.66667,68.889
1.926,31.14471985,1.7053,0.9436,96.789,1.8889,27.778,1.3,0.88889,100
0.94564,24.81411808,1.5424,1.7296,72.582,1,25.556,1.4333,1.7778,73.333
1.6366,9.396506044,2.143,0.43272,66.087,1.4444,10,1.9667,0.44444,64.444
2.7591,27.15393643,1.556,0.67083,70.811,2.7778,27.778,1.5667,0.66667,68.889
4.8974,26.00347021,1.8543,0.22682,74.802,5,25.556,1.9667,0.22222,73.333
1.7345,15.81322361,2.1285,1.4171,73.743,1.8889,16.667,2.5,1.5556,60
4.3473,27.7074454,1.6725,1.8307,62.43,4.5556,27.778,1.5667,1.7778,60
2.7419,10.47443135,1.4705,1.9906,73.246,2.3333,10,1.3,2,68.889
2.6951,24.03996046,1.8452,1.0246,89.837,2.7778,25.556,1.9667,1.1111,86.667
0.95769,25.73248781,1.8273,0.014739,81.399,1,25.556,1.7,0,82.222
3.5865,21.05888744,1.8648,0.86301,84.498,3.6667,21.111,1.9667,0.88889,82.222
4.6288,22.46146867,2.1715,-0.014211,101,4.5556,23.333,1.9667,0,100
3.3759,15.96734462,1.6747,1.4141,71.876,3.2222,14.444,1.7,1.3333,73.333
3.1769,14.67857363,2.3426,0.43387,80.934,3.2222,14.444,2.5,0.44444,86.667
4.0757,8.945874604,2.3864,1.0712,103.29,4.1111,10,2.3667,1.1111,100
2.571,23.1747482,2.2005,1.648,91.259,2.3333,21.111,2.1,1.5556,95.556
4.9071,21.1249646,1.6993,0.22149,86.133,5,21.111,1.8333,0.22222,86.667
3.5538,19.0173584,2.118,0.6593,64.417,3.6667,18.889,2.2333,0.66667,64.444
3.5621,22.81432597,1.7259,0.84386,76.4,3.6667,23.333,1.8333,0.88889,73.333
2.7735,29.77004382,2.1387,-0.00044673,74.452,2.7778,30,2.3667,0,73.333
4.6107,21.54324789,2.0227,0.44081,73.827,4.5556,21.111,2.1,0.44444,73.333
3.6731,21.48802574,1.4896,0.042383,76.851,3.6667,21.111,1.4333,0,77.778
2.6819,18.10885712,2.0096,0.22169,94.764,2.7778,18.889,2.1,0.22222,95.556
2.6962,8.61076939,1.9891,1.0564,73.706,2.7778,10,1.9667,1.1111,73.333
2.2245,20.29829904,2.0567,0.63526,74.028,2.3333,21.111,2.3667,0.66667,73.333
1.4011,16.34116393,1.8681,0.035349,69.944,1.4444,16.667,1.8333,0,68.889
3.1916,13.47207046,2.1473,1.802,80.749,3.2222,14.444,2.3667,2,82.222
2.686,28.95695369,1.3103,0.85309,79.297,2.7778,30,1.3,0.88889,77.778
4.627,23.26779502,2.4794,1.9987,68.356,5,23.333,2.5,2,60
4.6641,20.99390861,2.0484,0.70114,68.483,5,21.111,2.1,0.66667,64.444
3.6722,9.484213596,2.1363,1.0944,75.931,3.6667,10,2.1,1.1111,73.333
3.7044,28.66330667,1.8436,2.0084,89.703,3.6667,30,1.5667,2,95.556
2.5604,26.95175709,2.4938,2.0179,97.44,2.3333,27.778,2.3667,2,100
4.6727,23.61651567,1.9844,0.65373,75.624,5,25.556,2.1,0.66667,73.333
1.6928,8.729469939,1.9597,1.1192,75.223,1.8889,10,1.8333,1.1111,77.778
3.4955,9.999732054,1.9505,1.9111,71.757,3.6667,10,2.1,2,68.889
4.525,20.73067082,1.8441,-0.038579,89.765,4.5556,21.111,1.9667,0,91.111
1.3269,18.25591216,1.645,1.6335,71.273,1.4444,16.667,1.7,1.5556,68.889
4.4764,11.45032855,2.1163,1.6694,81.777,5,12.222,2.3667,1.7778,77.778
1.5797,24.43307926,1.56,0.45098,67.105,1.4444,23.333,1.3,0.44444,68.889
3.2929,19.25350445,2.0046,0.45488,55.334,3.2222,18.889,1.9667,0.44444,60
1.2488,9.291164109,2.282,0.82945,75.005,1.4444,10,2.2333,0.88889,77.778
4.1851,22.27456102,2.2512,1.4813,91.162,4.5556,23.333,2.5,1.5556,86.667
3.1378,24.26019671,2.1869,1.2547,76.073,3.2222,25.556,2.5,1.3333,68.889
4.2766,15.97690591,1.9056,1.1981,65.856,4.1111,14.444,1.8333,1.1111,60
1.4359,10.27298916,2.032,1.6626,75.557,1.4444,10,1.9667,1.5556,77.778
2.7928,24.75618031,2.3578,1.7458,89.58,2.7778,25.556,2.5,1.7778,86.667
3.5953,11.77769298,1.9579,1.694,72.394,3.6667,12.222,2.1,1.7778,68.889
3.6784,20.12707881,2.1988,1.3452,83.25,3.6667,18.889,2.3667,1.3333,82.222
1.4557,23.19827706,1.8431,0.41929,71.401,1.4444,23.333,1.9667,0.44444,73.333
2.0221,14.54818358,1.3444,1.8283,77.709,1.8889,14.444,1.3,1.7778,86.667
1.9603,17.70332007,2.0593,0.25626,61.592,1.8889,16.667,1.8333,0.22222,60
4.6956,26.12488924,1.4459,0.44347,69.35,4.5556,25.556,1.3,0.44444,68.889
1.3214,23.13859284,1.9236,0.85435,82.141,1.4444,23.333,2.1,0.88889,82.222
1.1788,27.89201236,1.9198,1.578,77.131,1,27.778,1.7,1.5556,77.778
3.4519,23.27206325,1.3704,0.47675,82.235,3.2222,21.111,1.3,0.44444,86.667
2.2676,23.20951397,1.7756,0.6683,68.396,2.3333,23.333,1.9667,0.66667,68.889
3.788,9.81892769,2.15,0.85827,65.067,3.6667,10,1.9667,0.88889,64.444
3.7934,28.51232321,1.6766,1.1038,97.334,3.6667,27.778,1.4333,1.1111,100
2.6077,19.19108462,1.5009,1.76,88.786,2.3333,16.667,1.3,1.5556,95.556
2.6885,25.97388575,2.1967,0.62016,93.691,2.7778,27.778,2.5,0.66667,91.111
2.3231,20.73508335,2.002,0.2389,94.087,2.3333,21.111,1.9667,0.22222,95.556
2.7484,24.86987862,1.7941,1.5022,67.967,2.7778,25.556,1.9667,1.5556,64.444
0.8088,13.97180501,2.1799,0.17494,89.522,1,14.444,2.5,0.22222,86.667
2.7334,24.87015749,2.0786,0.63615,88.468,2.7778,25.556,2.2333,0.66667,86.667
1.2759,18.68656124,2.1951,0.0082644,95.718,1,18.889,2.1,0,95.556
3.1149,24.98645983,2.031,1.7299,70.446,3.2222,25.556,2.2333,1.7778,64.444
4.6661,28.12888015,2.1651,0.43014,60.595,5,30,2.2333,0.44444,60
0.7855,14.03693539,2.1285,0.17597,81.316,1,14.444,2.5,0.22222,77.778
1.7438,19.22225708,1.3856,0.91692,57.645,1.8889,18.889,1.4333,0.88889,60
2.7065,25.17898265,2.0459,0.17615,72.184,2.7778,25.556,2.3667,0.22222,73.333
1.3229,28.89862453,1.6855,0.85078,88.391,1.4444,30,1.7,0.88889,86.667
2.4796,26.2729271,1.4714,1.3656,72.973,2.3333,25.556,1.4333,1.3333,73.333
0.89621,27.78008349,1.6794,0.0013738,65.646,1,27.778,1.4333,0,64.444
3.7597,15.57290388,1.2053,0.82317,77.709,3.6667,16.667,1.3,0.88889,77.778
4.0497,13.12537993,2.0471,0.015052,101.72,4.1111,12.222,2.1,0,100
4.0088,16.37814697,2.0103,1.8871,83.42,4.1111,16.667,2.1,2,86.667
1.2242,9.290317478,2.2021,0.83901,71.489,1.4444,10,2.1,0.88889,73.333
2.2384,18.25865225,1.3371,0.87058,63.86,2.3333,18.889,1.4333,0.88889,64.444
3.2691,21.16852792,1.4101,0.8717,71.521,3.2222,21.111,1.4333,0.88889,68.889
4.4173,27.07674258,1.4947,1.1097,64.081,4.5556,27.778,1.4333,1.1111,60
2.383,18.1071167,1.5044,1.6448,70.07,2.3333,16.667,1.5667,1.5556,68.889
3.9162,10.70107868,1.7119,1.5206,63.12,3.6667,10,1.5667,1.3333,60
4.8798,10.21638128,1.6436,0.99105,102.56,5,12.222,1.8333,1.1111,95.556
5.0125,25.73843741,2.274,0.25782,98.708,5,25.556,2.1,0.22222,100
1.3845,20.76880483,1.4424,1.9163,67.943,1.4444,21.111,1.5667,2,64.444
4.0823,23.232766,1.3091,1.7491,74.165,4.1111,23.333,1.3,1.7778,73.333
3.8136,10.75299012,1.8297,1.7334,73.091,3.6667,10,1.7,1.5556,64.444
1.2325,20.11139058,1.8219,1.0829,78.063,1.4444,21.111,1.9667,1.1111,73.333
4.3667,23.01373992,1.8116,1.7416,81.753,4.5556,23.333,1.8333,1.7778,82.222
0.68195,14.36671222,1.7567,1.0951,71.065,1,12.222,1.3,0.88889,82.222
2.4115,14.01517077,1.7858,0.25229,86.997,2.3333,14.444,1.5667,0.22222,86.667
3.1122,10.49566314,2.8511,0.58821,103.96,2.7778,10,2.5,0.44444,100
1.8822,27.87831612,2.1048,0.23486,98.882,1.8889,27.778,1.8333,0.22222,100
0.92638,16.4548424,1.6907,1.7854,83.328,1,14.444,1.4333,1.5556,95.556
3.7159,12.76793166,2.0477,1.3498,64.187,3.6667,12.222,2.1,1.3333,60
4.1269,15.12695444,1.9328,1.5925,67.787,4.1111,14.444,1.9667,1.5556,60
3.3855,22.31895958,1.7842,0.44271,89.864,3.2222,21.111,1.7,0.44444,91.111
4.1867,25.20972664,1.8095,0.83108,85.252,4.5556,27.778,1.9667,0.88889,82.222
2.9527,27.20758867,2.4964,2.0386,98.249,2.7778,27.778,2.3667,2,100
1.5411,22.94395337,2.1277,1.9158,82.824,1.4444,23.333,2.2333,2,77.778
3.1863,21.25024402,2.1482,1.7362,87.889,3.2222,21.111,2.2333,1.7778,91.111
3.1543,23.04835482,1.7245,0.21192,87.209,3.2222,23.333,1.8333,0.22222,86.667
2.2768,18.70385984,2.0551,1.2705,73.107,2.3333,18.889,2.3667,1.3333,64.444
